1, 3, 7, 0.0, 0.0, 0.0, 1, -0.7, 6.700000, 10.000000, -16.666667, 0.0, 6.700000, 10.000000, 16.666667, 0.0
1, 3, 8, 0.0, 0.0, 0.0, 1, -0.7, 6.700000, 10.000000, -8.333333, 0.0, 6.700000, 10.000000, 8.333333, 0.0
1, 3, 9, 0.0, 0.0, 0.0, 1, -0.7, 6.700000, 10.000000, 0.000000, 0.0, 6.700000, 10.000000, 0.000000, 0.0
1, 4, 0, 0.0, 0.0, 0.0, 1, -0.7, 5.600000, 10.000000, -75.000000, 0.0, 5.600000, 10.000000, 75.000000, 0.0
1, 4, 1, 0.0, 0.0, 0.0, 1, -0.7, 5.600000, 10.000000, -66.666667, 0.0, 5.600000, 10.000000, 66.666667, 0.0
1, 4, 2, 0.0, 0.0, 0.0, 1, -0.7, 5.600000, 10.000000, -58.333333, 0.0, 5.600000, 10.000000, 58.333333, 0.0
1, 4, 3, 0.0, 0.0, 0.0, 1, -0.7, 5.600000, 10.000000, -50.000000, 0.0, 5.600000, 10.000000, 50.000000, 0.0
1, 4, 4, 0.0, 0.0, 0.0, 1, -0.7, 5.600000, 10.000000, -41.666667, 0.0, 5.600000, 10.000000, 41.666667, 0.0
1, 4, 5, 0.0, 0.0, 0.0, 1, -0.7, 5.600000, 10.000000, -33.333333, 0.0, 5.600000, 10.000000, 33.333333, 0.0
1, 4, 6, 0.0, 0.0, 0.0, 1, -0.7, 5.600000, 10.000000, -25.000000, 0.0, 5.600000, 10.000000, 25.000000, 0.0
1, 4, 7, 0.0, 0.0, 0.0, 1, -0.7, 5.600000, 10.000000, -16.666667, 0.0, 5.600000, 10.000000, 16.666667, 0.0
1, 4, 8, 0.0, 0.0, 0.0, 1, -0.7, 5.600000, 10.000000, -8.333333, 0.0, 5.600000, 10.000000, 8.333333, 0.0
1, 4, 9, 0.0, 0.0, 0.0, 1, -0.7, 5.600000, 10.000000, 0.000000, 0.0, 5.600000, 10.000000, 0.000000, 0.0
1, 5, 0, 0.0, 0.0, 0.0, 1, -0.7, 4.500000, 10.000000, -75.000000, 0.0, 4.500000, 10.000000, 75.000000, 0.0
1, 5, 1, 0.0, 0.0, 0.0, 1, -0.7, 4.500000, 10.000000, -66.666667, 0.0, 4.500000, 10.000000, 66.666667, 0.0
1, 5, 2, 0.0, 0.0, 0.0, 1, -0.7, 4.500000, 10.000000, -58.333333, 0.0, 4.500000, 10.000000, 58.333333, 0.0
1, 5, 3, 0.0, 0.0, 0.0, 1, -0.7, 4.500000, 10.000000, -50.000000, 0.0, 4.500000, 10.000000, 50.000000, 0.0
1, 5, 4, 0.0, 0.0, 0.0, 1, -0.7, 4.500000, 10.000000, -41.666667, 0.0, 4.500000, 10.000000, 41.666667, 0.0
1, 5, 5, 0.0, 0.0, 0.0, 1, -0.7, 4.500000, 10.000000, -33.333333, 0.0, 4.500000, 10.000000, 33.333333, 0.0
1, 5, 6, 0.0, 0.0, 0.0, 1, -0.7, 4.500000, 10.000000, -25.000000, 0.0, 4.500000, 10.000000, 25.000000, 0.0
1, 5, 7, 0.0, 0.0, 0.0, 1, -0.7, 4.500000, 10.000000, -16.666667, 0.0, 4.500000, 10.000000, 16.666667, 0.0
1, 5, 8, 0.0, 0.0, 0.0, 1, -0.7, 4.500000, 10.000000, -8.333333, 0.0, 4.500000, 10.000000, 8.333333, 0.0
1, 5, 9, 0.0, 0.0, 0.0, 1, -0.7, 4.500000, 10.000000, 0.000000, 0.0, 4.500000, 10.000000, 0.000000, 0.0
1, 6, 0, 0.0, 0.0, 0.0, 1, -0.7, 3.400000, 10.000000, -75.000000, 0.0, 3.400000, 10.000000, 75.000000, 0.0
1, 6, 1, 0.0, 0.0, 0.0, 1, -0.7, 3.400000, 10.000000, -66.666667, 0.0, 3.400000, 10.000000, 66.666667, 0.0
1, 6, 2, 0.0, 0.0, 0.0, 1, -0.7, 3.400000, 10.000000, -58.333333, 0.0, 3.400000, 10.000000, 58.333333, 0.0
1, 6, 3, 0.0, 0.0, 0.0, 1, -0.7, 3.400000, 10.000000, -50.000000, 0.0, 3.400000, 10.000000, 50.000000, 0.0
1, 6, 4, 0.0, 0.0, 0.0, 1, -0.7, 3.400000, 10.000000, -41.666667, 0.0, 3.400000, 10.000000, 41.666667, 0.0
1, 6, 5, 0.0, 0.0, 0.0, 1, -0.7, 3.400000, 10.000000, -33.333333, 0.0, 3.400000, 10.000000, 33.333333, 0.0
1, 6, 6, 0.0, 0.0, 0.0, 1, -0.7, 3.400000, 10.000000, -25.000000, 0.0, 3.400000, 10.000000, 25.000000, 0.0
1, 6, 7, 0.0, 0.0, 0.0, 1, -0.7, 3.400000, 10.000000, -16.666667, 0.0, 3.400000, 10.000000, 16.666667, 0.0
1, 6, 8, 0.0, 0.0, 0.0, 1, -0.7, 3.400000, 10.000000, -8.333333, 0.0, 3.400000, 10.000000, 8.333333, 0.0
1, 6, 9, 0.0, 0.0, 0.0, 1, -0.7, 3.400000, 10.000000, 0.000000, 0.0, 3.400000, 10.000000, 0.000000, 0.0
1, 7, 0, 0.0, 0.0, 0.0, 1, -0.7, 2.300000, 10.000000, -75.000000, 0.0, 2.300000, 10.000000, 75.000000, 0.0
1, 7, 1, 0.0, 0.0, 0.0, 1, -0.7, 2.300000, 10.000000, -66.666667, 0.0, 2.300000, 10.000000, 66.666667, 0.0
1, 7, 2, 0.0, 0.0, 0.0, 1, -0.7, 2.300000, 10.000000, -58.333333, 0.0, 2.300000, 10.000000, 58.333333, 0.0
1, 7, 3, 0.0, 0.0, 0.0, 1, -0.7, 2.300000, 10.000000, -50.000000, 0.0, 2.300000, 10.000000, 50.000000, 0.0
1, 7, 4, 0.0, 0.0, 0.0, 1, -0.7, 2.300000, 10.000000, -41.666667, 0.0, 2.300000, 10.000000, 41.666667, 0.0
1, 7, 5, 0.0, 0.0, 0.0, 1, -0.7, 2.300000, 10.000000, -33.333333, 0.0, 2.300000, 10.000000, 33.333333, 0.0
1, 7, 6, 0.0, 0.0, 0.0, 1, -0.7, 2.300000, 10.000000, -25.000000, 0.0, 2.300000, 10.000000, 25.000000, 0.0
1, 7, 7, 0.0, 0.0, 0.0, 1, -0.7, 2.300000, 10.000000, -16.666667, 0.0, 2.300000, 10.000000, 16.666667, 0.0
1, 7, 8, 0.0, 0.0, 0.0, 1, -0.7, 2.300000, 10.000000, -8.333333, 0.0, 2.300000, 10.000000, 8.333333, 0.0
1, 7, 9, 0.0, 0.0, 0.0, 1, -0.7, 2.300000, 10.000000, 0.000000, 0.0, 2.300000, 10.000000, 0.000000, 0.0
1, 8, 0, 0.0, 0.0, 0.0, 1, -0.7, 1.200000, 10.000000, -75.000000, 0.0, 1.200000, 10.000000, 75.000000, 0.0
1, 8, 1, 0.0, 0.0, 0.0, 1, -0.7, 1.200000, 10.000000, -66.666667, 0.0, 1.200000, 10.000000, 66.666667, 0.0
1, 8, 2, 0.0, 0.0, 0.0, 1, -0.7, 1.200000, 10.000000, -58.333333, 0.0, 1.200000, 10.000000, 58.333333, 0.0
1, 8, 3, 0.0, 0.0, 0.0, 1, -0.7, 1.200000, 10.000000, -50.000000, 0.0, 1.200000, 10.000000, 50.000000, 0.0
1, 8, 4, 0.0, 0.0, 0.0, 1, -0.7, 1.200000, 10.000000, -41.666667, 0.0, 1.200000, 10.000000, 41.666667, 0.0
1, 8, 5, 0.0, 0.0, 0.0, 1, -0.7, 1.200000, 10.000000, -33.333333, 0.0, 1.200000, 10.000000, 33.333333, 0.0
1, 8, 6, 0.0, 0.0, 0.0, 1, -0.7, 1.200000, 10.000000, -25.000000, 0.0, 1.200000, 10.000000, 25.000000, 0.0
1, 8, 7, 0.0, 0.0, 0.0, 1, -0.7, 1.200000, 10.000000, -16.666667, 0.0, 1.200000, 10.000000, 16.666667, 0.0
1, 8, 8, 0.0, 0.0, 0.0, 1, -0.7, 1.200000, 10.000000, -8.333333, 0.0, 1.200000, 10.000000, 8.333333, 0.0
1, 8, 9, 0.0, 0.0, 0.0, 1, -0.7, 1.200000, 10.000000, 0.000000, 0.0, 1.200000, 10.000000, 0.000000, 0.0
1, 9, 0, 0.0, 0.0, 0.0, 1, -0.7, 0.100000, 10.000000, -75.000000, 0.0, 0.100000, 10.000000, 75.000000, 0.0
1, 9, 1, 0.0, 0.0, 0.0, 1, -0.7, 0.100000, 10.000000, -66.666667, 0.0, 0.100000, 10.000000, 66.666667, 0.0
1, 9, 2, 0.0, 0.0, 0.0, 1, -0.7, 0.100000, 10.000000, -58.333333, 0.0, 0.100000, 10.000000, 58.333333, 0.0
1, 9, 3, 0.0, 0.0, 0.0, 1, -0.7, 0.100000, 10.000000, -50.000000, 0.0, 0.100000, 10.000000, 50.000000, 0.0
1, 9, 4, 0.0, 0.0, 0.0, 1, -0.7, 0.100000, 10.000000, -41.666667, 0.0, 0.100000, 10.000000, 41.666667, 0.0
1, 9, 5, 0.0, 0.0, 0.0, 1, -0.7, 0.100000, 10.000000, -33.333333, 0.0, 0.100000, 10.000000, 33.333333, 0.0
1, 9, 6, 0.0, 0.0, 0.0, 1, -0.7, 0.100000, 10.000000, -25.000000, 0.0, 0.100000, 10.000000, 25.000000, 0.0
1, 9, 7, 0.0, 0.0, 0.0, 1, -0.7, 0.100000, 10.000000, -16.666667, 0.0, 0.100000, 10.000000, 16.666667, 0.0
1, 9, 8, 0.0, 0.0, 0.0, 1, -0.7, 0.100000, 10.000000, -8.333333, 0.0, 0.100000, 10.000000, 8.333333, 0.0
1, 9, 9, 0.0, 0.0, 0.0, 1, -0.7, 0.100000, 10.000000, 0.000000, 0.0, 0.100000, 10.000000, 0.000000, 0.0
